11.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	3	3	2		
11.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	4	1	2		
11.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	4	2	2		
11.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	4	3	2		
11.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 2 ("Dik" Okuma)						6	2					
11.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 3 ("S" Okuma)						6	3					
11.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 4 ("Z" Okuma)						6	4					
11.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 5 ("İlk 3 Son 3" Okuma)						6	5					
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	2	1	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	2	2	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	2	3	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	3	1	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	3	2	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	3	3	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	4	1	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	4	2	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 5 						5	5	4	3	2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	2		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	2		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	2		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	3		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	3		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	3		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	4		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	4		2		
12.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 6 						5	6	4		2		
12.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 2 ("Dik" Okuma)						6	2					
12.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 3 ("S" Okuma)						6	3					
12.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 4 ("Z" Okuma)						6	4					
12.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 5 ("İlk 3 Son 3" Okuma)						6	5					
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	2	1	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	2	2	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	2	3	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	3	1	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	3	2	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	3	3	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	4	1	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	4	2	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 7 						5	7	4	3	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					İşaretleme	5	8	3	2	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	3	3	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					İşaretleme	5	8	4	2	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	4	3	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	5	2	2		
13.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	5	3	2		
13.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 2 ("Dik" Okuma)						6	2					
13.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 3 ("S" Okuma)						6	3					
13.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 4 ("Z" Okuma)						6	4					
13.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 5 ("İlk 3 Son 3" Okuma)						6	5					
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	3	2	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	3	3	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	4	2	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	4	3	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	5	2	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Silme	5	8	5	3	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	3	2	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	3	3	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	4	2	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	4	3	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	5	2	2		
14.Gün	Hızlı Okuma Çalışmaları-Modül 5 - Egzersiz 8 					Odaklanma	5	8	5	3	2		
14.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 2 ("Dik" Okuma)						6	2					
14.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 3 ("S" Okuma)						6	3					
14.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 4 ("Z" Okuma)						6	4					
14.Gün	Okuma-Anlama Çalışmaları-Modül 6 - Egzersiz 5 ("İlk 3 Son 3" Okuma)						6	5							
