11.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Dik"" Okuma",6,2,,,
11.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""S"" Okuma",6,3,,,
11.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Z"" Okuma",6,4,,,
11.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""İlk 3 Son 3"" Okuma",6,5,,,
,,,,,,
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,1,1,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,1,2,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,1,3,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,2,1,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,2,2,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,2,3,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,3,1,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,3,2,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 5 (herhangi bir metin seç),5,5,3,3,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,1,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,1,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,1,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,2,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,2,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,2,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,3,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,3,x,2
12.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 6 (herhangi bir metin seç),5,6,3,x,2
12.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Dik"" Okuma",6,2,,,
12.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""S"" Okuma",6,3,,,
12.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Z"" Okuma",6,4,,,
12.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""İlk 3 Son 3"" Okuma",6,5,,,
,,,,,,
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,1,1,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,1,2,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,1,3,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,2,1,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,2,2,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,2,3,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,3,1,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,3,2,2
13.Gün,Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 7 (herhangi bir metin seç),5,7,3,3,2
13.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (işaretlemeyi seç;metin seç)",5,8,1,1,2
13.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (işaretlemeyi seç;metin seç)",5,8,1,2,2
13.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (işaretlemeyi seç;metin seç)",5,8,2,1,2
13.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (işaretlemeyi seç;metin seç)",5,8,2,2,2
13.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (işaretlemeyi seç;metin seç)",5,8,3,1,2
13.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (işaretlemeyi seç;metin seç)",5,8,3,2,2
13.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Dik"" Okuma",6,2,,,
13.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""S"" Okuma",6,3,,,
13.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Z"" Okuma",6,4,,,
13.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""İlk 3 Son 3"" Okuma",6,5,,,
,,,,,,
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (silmeyi seç;metin seç)",5,8,1,1,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (silmeyi seç;metin seç)",5,8,1,2,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (silmeyi seç;metin seç)",5,8,2,1,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (silmeyi seç;metin seç)",5,8,2,2,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (silmeyi seç;metin seç)",5,8,3,1,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (silmeyi seç;metin seç)",5,8,3,2,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (odaklanmayı seç;metin seç)",5,8,1,1,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (odaklanmayı seç;metin seç)",5,8,1,2,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (odaklanmayı seç;metin seç)",5,8,2,1,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (odaklanmayı seç;metin seç)",5,8,2,2,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (odaklanmayı seç;metin seç)",5,8,3,1,2
14.Gün,"Hızlı Okuma Çalışmaları-Modül 5-Egzersiz 8 (odaklanmayı seç;metin seç)",5,8,3,2,2
14.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Dik"" Okuma",6,2,,,
14.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""S"" Okuma",6,3,,,
14.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""Z"" Okuma",6,4,,,
14.Gün,"Okuma-Anlama Egzersizleri-Modül 6-1 Parça ""İlk 3 Son 3"" Okuma",6,5,,,
